"url","product","price","rating","reviews","vProductName....vivinoProductName.1.","vUrl....vivinoURL"
"/en/wine/pont-des-arts-zao-wou-ki-cote-de-nuits-villages-2011/p/BP_378877","Pont des Arts Zao Wou-Ki Cote De Nuits Villages 2011",580,4,13,"PontdesArtsZaoWou-KiCôtedeNuitsVillages2011","https://www.vivino.com/search/wines?q=Pont+des+Arts+Zao+Wou-Ki+Cote+De+Nuits+Villages+2011"
"/en/wine/pastourelle-de-clerc-milon-pauillac-2nd-wine-2010/p/BP_305758","Pastourelle de Clerc Milon Pauillac 2nd Wine 2010",580,4.2,292,"Château ClercMilonPastourelledeClercMilonPauillac2010","https://www.vivino.com/search/wines?q=Pastourelle+de+Clerc+Milon+Pauillac+2nd+Wine+2010"
"/en/wine/pastourelle-de-clerc-milon-pauillac-2nd-wine-2012/p/BP_390508","Pastourelle de Clerc Milon Pauillac 2nd Wine 2012",580,3.8,34,"Château ClercMilonPastourelledeClercMilonPauillac2012","https://www.vivino.com/search/wines?q=Pastourelle+de+Clerc+Milon+Pauillac+2nd+Wine+2012"
"/en/wine/pont-des-arts-zao-wou-ki-rive-droite-2010/p/BP_378876","Pont des Arts Zao Wou-Ki Rive Droite 2010",580,4.1,49,"PontdesArtsZaoWou-KiRiveDroite Bordeaux 2010","https://www.vivino.com/search/wines?q=Pont+des+Arts+Zao+Wou-Ki+Rive+Droite+2010"
"/en/wine/darmailhac-pauillac-5eme-cru-2016/p/BP_493164","d'Armailhac Pauillac 5eme Cru 2016",580,4,462,"Château d'ArmailhacPauillac (Grand Cru Classé) 2016","https://www.vivino.com/search/wines?q=d'Armailhac+Pauillac+5eme+Cru+2016"
"/en/wine/tollot-beaut-aloxe-corton-1er-cru-les-fournieres-2014/p/BP_458425","Tollot Beaut Aloxe Corton 1er Cru Les Fournieres 2014",585,4,47,"Domaine Tollot-BeautAloxe-Corton1erCruLesFournières2014","https://www.vivino.com/search/wines?q=Tollot+Beaut+Aloxe+Corton+1er+Cru+Les+Fournieres+2014"
"/en/wine/darenberg-dead-arm-shiraz-2009/p/BP_387854","d'Arenberg Dead Arm Shiraz 2009",588,4.1,968,"d'Arenberg The DeadArmShiraz2009","https://www.vivino.com/search/wines?q=d'Arenberg+Dead+Arm+Shiraz+2009"
"/en/wine/darenberg-dead-arm-shiraz-2011/p/BP_446143","d'Arenberg Dead Arm Shiraz 2011",588,4,559,"d'Arenberg The DeadArmShiraz2011","https://www.vivino.com/search/wines?q=d'Arenberg+Dead+Arm+Shiraz+2011"
"/en/wine/darenberg-dead-arm-shiraz-2012/p/BP_462599","d'Arenberg Dead Arm Shiraz 2012",588,4.1,1042,"d'Arenberg The DeadArmShiraz2012","https://www.vivino.com/search/wines?q=d'Arenberg+Dead+Arm+Shiraz+2012"
"/en/wine/ceretto-monsordo-2016-150cl/p/BP_175217","Ceretto Monsordo 2016 - 150cl",588,3.8,1945,"CerettoMonsordo Rosso","https://www.vivino.com/search/wines?q=Ceretto+Monsordo+2016+-+150cl"
"/en/wine/il-borro-petruna-in-anfora-sangiovese-2017/p/BP_333945","IL Borro Petruna in Anfora Sangiovese 2017",588,4.1,64,"IlBorroPetrunaSangioveseInAnfora2017","https://www.vivino.com/search/wines?q=IL+Borro+Petruna+in+Anfora+Sangiovese+2017"
"/en/wine/brane-cantenac-margaux-2eme-cru-2014/p/BP_443686","Brane Cantenac Margaux 2eme Cru 2014",590,4.1,656,"Château Brane-CantenacMargaux (Grand Cru Classé) 2014","https://www.vivino.com/search/wines?q=Brane+Cantenac+Margaux+2eme+Cru+2014"
"/en/wine/castagna-un-segreto-2012/p/BP_476579","Castagna Un Segreto 2012",595,4.1,17,"CastagnaUnSegreto2012","https://www.vivino.com/search/wines?q=Castagna+Un+Segreto+2012"
"/en/wine/prieure-lichine-margaux-4eme-cru-2010/p/BP_351030","Prieure Lichine Margaux 4eme Cru 2010",595,4.2,1081,"Château Prieuré-LichineMargaux (Grand Cru Classé) 2010","https://www.vivino.com/search/wines?q=Prieure+Lichine+Margaux+4eme+Cru+2010"
"/en/wine/katnook-estate-odyssey-2009/p/BP_387866","Katnook Estate Odyssey 2009",598,4.3,114,"KatnookOdyssey Cabernet Sauvignon 2009","https://www.vivino.com/search/wines?q=Katnook+Estate+Odyssey+2009"
"/en/wine/ulithorne-frux-frugis-2011/p/BP_433930","Ulithorne Frux Frugis 2011",598,3.9,14,"UlithorneFruxFrugis Shiraz 2011","https://www.vivino.com/search/wines?q=Ulithorne+Frux+Frugis+2011"
"/en/wine/sette-ponti-oreno-2014/p/BP_470772","Sette Ponti Oreno 2014",598,4.1,573,"Tenuta SettePontiOreno Toscana 2014","https://www.vivino.com/search/wines?q=Sette+Ponti+Oreno+2014"
"/en/wine/nicolas-jay-willamette-valley-pinot-noir-2014/p/BP_478241","Nicolas Jay Willamette Valley Pinot Noir 2014",598,4.3,266,"NicolasJayPinotNoir2014","https://www.vivino.com/search/wines?q=Nicolas+Jay+Willamette+Valley+Pinot+Noir+2014"
"/en/wine/elderton-ashmead-cabernet-sauvignon-2014/p/BP_478376","Elderton Ashmead Cabernet Sauvignon 2014",598,4.2,73,"EldertonAshmeadCabernetSauvignon2014","https://www.vivino.com/search/wines?q=Elderton+Ashmead+Cabernet+Sauvignon+2014"
"/en/wine/katnook-estate-prodigy-shiraz-2010/p/BP_447541","Katnook Estate Prodigy Shiraz 2010",598,4.4,144,"KatnookProdigyShiraz2010","https://www.vivino.com/search/wines?q=Katnook+Estate+Prodigy+Shiraz+2010"
"/en/wine/prats-symington-chryseia-2013/p/BP_450208","Prats & Symington Chryseia 2013",598,4,14008,"Prats & Symington (P+S) Post Scriptum (de Chryseia) Douro","https://www.vivino.com/search/wines?q=Prats+&+Symington+Chryseia+2013"
"/en/wine/katnook-estate-odyssey-2012/p/BP_480664","Katnook Estate Odyssey 2012",598,4.3,193,"KatnookOdyssey Cabernet Sauvignon 2012","https://www.vivino.com/search/wines?q=Katnook+Estate+Odyssey+2012"
"/en/wine/elderton-ashmead-cabernet-sauvignon-2015/p/BP_480379","Elderton Ashmead Cabernet Sauvignon 2015",598,4.1,89,"EldertonAshmeadCabernetSauvignon2015","https://www.vivino.com/search/wines?q=Elderton+Ashmead+Cabernet+Sauvignon+2015"
"/en/wine/ceretto-barolo-2014/p/BP_492793","Ceretto Barolo 2014",598,4.1,881,"CerettoBarolo2014","https://www.vivino.com/search/wines?q=Ceretto+Barolo+2014"
"/en/wine/katnook-estate-odyssey-2013/p/BP_485481","Katnook Estate Odyssey 2013",598,4.4,80,"KatnookOdyssey Cabernet Sauvignon 2013","https://www.vivino.com/search/wines?q=Katnook+Estate+Odyssey+2013"
"/en/wine/tolpuddle-vineyard-chardonnay-2017/p/BP_185823","Tolpuddle Vineyard Chardonnay 2017",598,3.7,939,"Edna Valley VineyardChardonnay2017","https://www.vivino.com/search/wines?q=Tolpuddle+Vineyard+Chardonnay+2017"
"/en/wine/katnook-estate-prodigy-shiraz-2012/p/BP_113538","Katnook Estate Prodigy Shiraz 2012",598,4.1,80,"KatnookProdigyShiraz2012","https://www.vivino.com/search/wines?q=Katnook+Estate+Prodigy+Shiraz+2012"
"/en/wine/ollauri-conde-de-los-andes-2001/p/BP_116535","Ollauri Conde de los Andes 2001",598,3.8,164,"CondedeLosAndes Rioja 2001","https://www.vivino.com/search/wines?q=Ollauri+Conde+de+los+Andes+2001"
"/en/wine/david-duband-morey-st-denis-2015/p/BP_483788","David Duband Morey St Denis 2015",598,3.8,64,"DavidDubandMorey-Saint-Denis2015","https://www.vivino.com/search/wines?q=David+Duband+Morey+St+Denis+2015"
"/en/wine/majella-malleea-2014-screw-cap-/p/BP_329374","Majella Malleea 2014 (Screw Cap)",598,4.1,458,"Majella The Malleea","https://www.vivino.com/search/wines?q=Majella+Malleea+2014+(Screw+Cap)"
"/en/wine/ciacci-piccolomini-daragona-brunello-di-montalcino-2014/p/BP_347447","Ciacci Piccolomini d'Aragona Brunello di Montalcino 2014",598,4.2,537,"CiacciPiccolominid'AragonaBrunellodiMontalcino2014","https://www.vivino.com/search/wines?q=Ciacci+Piccolomini+d'Aragona+Brunello+di+Montalcino+2014"
"/en/wine/seville-estate-old-vine-reserve-pinot-noir-2018/p/BP_357112","Seville Estate Old Vine Reserve Pinot Noir 2018",598,4.2,16,"SevilleEstateOldVineReservePinotNoir2018","https://www.vivino.com/search/wines?q=Seville+Estate+Old+Vine+Reserve+Pinot+Noir+2018"
"/en/wine/ridge-geyserville-zinfandel-blend-2017/p/BP_399032","Ridge Geyserville Zinfandel Blend 2017",598,NA,40,"Harlow RidgeZinfandel2017","https://www.vivino.com/search/wines?q=Ridge+Geyserville+Zinfandel+Blend+2017"
